,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total,lat,long
13:03:23:74,0.42404175,1.0947571,8.964157,-0.2613678,0.078201294,0.2892151,50.849915,-51.30005,-263.40027,9.040708779426117,0.39758513972245546,273.12471733913543,44.43493749999982,26.047604759812693
13:03:23:75,0.66586304,1.1785583,9.033585,-0.3401947,0.092041016,0.29559326,51.34989466666667,-50.80007,-263.0503333333333,9.134442030401306,0.45997756237867726,272.78921600651364,44.43493749999981,26.047604833899346
13:03:23:76,0.7735901,1.1881409,9.024002,-0.3860016,0.092041016,0.29026794,51.84987433333333,-50.30009,-262.7003966666667,9.134699367635195,0.49165461537619665,272.4537146738919,44.43493749999981,26.047604907985995
13:03:23:77,0.9603424,1.1330719,9.160477,-0.521286,0.054763794,0.22741699,52.349854,-49.80011,-262.35046,9.280110361592493,0.5713638545357368,272.1182133412701,44.434937499999805,26.04760498207265
13:03:23:78,1.1016083,1.1665802,9.340042,-0.5639038,0.049438477,0.19760132,51.30005,-49.049377,-261.1496,9.476857853287921,0.5995647924355314,270.6227080166235,44.434937499999805,26.047605056159302
13:03:23:79,1.527771,1.0851898,10.144485,-0.63420105,0.09524536,0.06976318,51.14975,-49.3499755,-262.57477,10.316118312897057,0.6450965444848892,272.02464132782904,44.4349374999998,26.04760513024595
13:03:23:80,1.4870758,0.9104004,10.570663,-0.64805603,0.103759766,-0.03036499,50.99945,-49.650574,-263.99994,10.713502675728177,0.6570119783363434,273.42657463903464,44.43493749999979,26.047605204332605
13:03:23:81,1.3745422,0.7643585,11.011185,-0.6278076,0.09843445,-0.13157654,51.349385000000005,-49.70041933333333,-263.6500033333333,11.122940496124578,0.6489561691231035,273.1640023511621,44.43493749999979,26.047605278419258
13:03:23:82,0.9902725,0.53930663,11.2290575,-0.5345993,0.146903995,-0.19975281,51.69932,-49.750264666666666,-263.3000666666667,11.295103517479912,0.6005137828519984,272.90143006328947,44.43493749999978,26.047605352505908
13:03:23:83,0.6060028,0.31425476,11.44693,-0.441391,0.19537354,-0.26792908,52.049255,-49.80011,-262.95013,11.467266538835247,0.5520713965808933,272.6388577754169,44.43493749999978,26.04760542659256
13:03:23:84,0.19419861,0.16342163,11.176392,-0.31889343,0.2124176,-0.2498169,52.349854,-48.30017,-261.90033,11.17927358404569,0.45740872314871184,271.4133314521582,44.434937499999776,26.047605500679214
13:03:23:85,-0.07873535,0.18736267,10.8914795,-0.20170593,0.1889801,-0.18910217,52.199554500000005,-48.5252375,-262.125395,10.893375497262978,0.3349005689632131,271.6418350586139,44.434937499999776,26.047605574765868
13:03:23:86,-0.14099121,0.27593994,10.625732,-0.102645874,0.11868286,-0.11772156,52.049255,-48.750305,-262.35046,10.630249381251996,0.19616361129383064,271.8703386650696,44.43493749999977,26.047605648852517
13:03:23:87,-0.07633972,0.3310089,10.489258,-0.060028076,0.08139038,-0.08895874,52.4246215,-48.750305,-262.875365,10.494757168953118,0.1346900935005755,272.4490268768021,44.43493749999976,26.04760572293917
13:03:23:88,0.10800171,0.49142456,9.845215,0.017730713,-0.009155273,-0.02078247,52.799988,-48.750305,-263.40027,9.858063748209336,0.028811599512935722,273.02771508853465,44.43493749999976,26.047605797025824
13:03:23:89,0.18701172,0.5297241,9.684799,0.020935059,-0.03364563,-0.002670288,52.799988,-48.5252375,-262.875365,9.701077913094975,0.03971694287622507,272.48123324248456,44.434937499999755,26.047605871112474
13:03:23:90,0.5006561,0.7021179,9.385529,-0.0035705566,-0.08905029,0.030349731,52.799988,-48.30017,-262.35046,9.42506130939256,0.09414780504764976,271.9347513964345,44.434937499999755,26.047605945199127
13:03:23:91,0.6969757,0.754776,9.373566,-0.02168274,-0.107162476,0.0154418945,52.5001525,-48.600004999999996,-263.1752,9.429697847382094,0.11041915405448145,272.72632034803684,44.43493749999975,26.04760601928578
13:03:23:92,0.9124603,0.80267334,9.524399,-0.020614624,-0.13378906,-0.022918701,52.200317,-48.89984,-263.99994,9.601616770160318,0.1372943631540362,273.5178892996392,44.43493749999975,26.04760609337243
13:03:23:93,0.94358826,0.7619629,9.6345215,-0.0025024414,-0.17745972,-0.07511902,52.900186999999995,-48.849995,-263.4501133333333,9.710558727454794,0.19272021586019258,273.1153220059943,44.43493749999974,26.047606167459083
13:03:23:94,0.9986572300000001,0.7033081,9.749443249999999,0.0363769543,-0.227531435,-0.11878967499999998,53.600057,-48.800149999999995,-262.90028666666666,9.825983882077697,0.26152698258188134,272.71275471234935,44.434937499999734,26.047606241545736
13:03:23:95,1.0537262,0.6446533,9.864365,0.07525635,-0.27760315,-0.16246033,54.299927,-48.750305,-262.35046,9.941409036700598,0.3303337493035701,272.31018741870446,44.434937499999734,26.047606315632386
13:03:23:96,0.9747162,0.5345154,9.80452,0.12106323,-0.3127594,-0.21466064,51.449585,-48.599243,-262.5,9.867339601624117,0.39818832015969846,271.8734930382976,44.43493749999973,26.04760638971904
13:03:23:97,0.8406372,0.4938202,9.598618,0.13171387,-0.35110474,-0.25300598,51.8997195,-49.424743500000005,-262.20016499999997,9.648004809382916,0.4523661215394063,271.82031532898486,44.43493749999973,26.047606463805693
13:03:23:98,0.7544403,0.4985962,9.557907,0.09762573,-0.38198853,-0.27005005,52.349854,-50.250244,-261.90033,9.600591885793685,0.47788392912358574,271.76713761967204,44.43493749999972,26.047606537892342
13:03:23:99,0.7113495,0.4507141,9.603409,0.06781006,-0.39263916,-0.27111816,52.349854,-49.874877,-261.524965,9.640260667241838,0.48194270498109504,271.3363486670813,44.43493749999972,26.047606611978996
13:03:24:00,0.7712097,0.29748535,9.80452,-0.04084778,-0.3479004,-0.26367188,52.349854,-49.49951,-261.1496,9.839302534490884,0.4384359585547504,270.9055597144906,44.43493749999971,26.04760668606565
13:03:24:01,0.83584595,0.2591858,10.158859,-0.11541748,-0.2658844,-0.2498169,52.39969933333333,-49.29962,-261.09975333333335,10.196481349609483,0.38265414198531866,270.8308344629324,44.434937499999705,26.0476067601523
13:03:24:02,0.87416077,0.23284912,10.331238,-0.13726044,-0.191848755,-0.235969545,52.44954466666667,-49.09973,-261.0499066666667,10.370769227841095,0.34009878207194033,270.75610921137417,44.434937499999705,26.04760683423895
13:03:24:03,1.151886,0.07003784,10.848389,-0.1591034,-0.11781311,-0.22212219,52.49939,-48.89984,-261.00006,10.909596259777391,0.29754342215856194,270.68138395981595,44.4349374999997,26.047606908325605
13:03:24:04,1.3362274,0.07003784,11.236252,-0.12287903,-0.10821533,-0.22958374,54.600525,-48.750305,-262.35046,11.315642622981986,0.2819902610607987,272.3702873480884,44.4349374999997,26.047606982412255
13:03:24:05,1.6690216,0.17538452,11.98085,-0.050445557,-0.14976501,-0.2551422,53.9253235,-49.0501405,-262.20016499999997,12.097816313435338,0.3001197338766319,272.14573538284816,44.43493749999969,26.047607056498908
13:03:24:06,2.0042114,0.18496704,12.665588,0.06993103,-0.21582031,-0.31266785,53.250122,-49.349976,-262.04987,12.824515411021203,0.3863029117013998,271.9211834176079,44.43493749999969,26.04760713058556
13:03:24:07,2.0712585,0.16342163,12.818817,0.14556885,-0.24137878,-0.34994507,52.4253845,-49.424743,-262.20016499999997,12.986103637445032,0.4493501502635954,271.9206889094811,44.434937499999684,26.047607204672214
13:03:24:08,1.9419708,0.038909912,12.89064,0.4033661,-0.2658844,-0.47564697,51.600647,-49.49951,-262.35046,13.03615603538499,0.6779666399335228,271.92019440135425,44.43493749999968,26.047607278758864
13:03:24:09,1.4703064,-0.025726318,12.337585,0.55036926,-0.24884033,-0.54063416,51.900228,-49.69990933333333,-261.6500833333333,12.424913133923464,0.8106251458882595,271.3393574320747,44.43493749999968,26.047607352845517
13:03:24:10,0.93640137,0.06764221,11.892258,0.6355896,-0.22219849,-0.555542,52.199809,-49.90030866666667,-260.94970666666666,11.929259127576849,0.872910775709889,270.7585204627951,44.43493749999967,26.04760742693217
13:03:24:11,0.55332947,0.13468933,11.592987,0.6600952,-0.22540283,-0.5278473,52.49939,-50.100708,-260.24933,11.60696611092474,0.8747313192931524,270.17768349351553,44.43493749999967,26.04760750101882
13:03:24:12,0.40968323,0.11074829,11.545105,0.665420525,-0.20889281999999998,-0.48044586499999997,53.3996585,-49.95040899999999,-260.324865,11.552902448895955,0.8479867195149613,270.4004278622651,44.43493749999966,26.047607575105474
13:03:24:13,0.5485382,0.08680725,11.885071,0.67074585,-0.19238281,-0.43304443,54.299927,-49.80011,-260.4004,11.89803943221541,0.8212421197367701,270.6231722310146,44.43493749999966,26.047607649192127
13:03:24:14,0.66825867,0.06047058,11.916199,0.7357178,-0.17745972,-0.37338257,53.324890499999995,-50.025177,-260.62546,11.935075406074178,0.8439118301334111,270.68937973409834,44.434937499999656,26.047607723278777
13:03:24:15,1.230896,-0.06404114,11.648056,0.9040375,-0.18492126,-0.34461975,52.349854,-50.250244,-260.85052,11.713087330399468,0.9850088557451147,270.755587237182,44.43493749999965,26.04760779736543
13:03:24:16,1.6379089,0.022155762,11.03035,1.0105591,-0.17533875,-0.37445068,53.55072,-52.799988,-261.1496,11.151316405025419,1.09187301624174,271.7620869905855,44.43493749999965,26.047607871452083
13:03:24:17,1.5936126499999999,0.14904785099999998,10.107384,0.9908523650000001,-0.15829468,-0.44209288999999996,53.55072,-52.799988,-261.1496,10.234790583024132,1.0988617837380819,271.7620869905855,44.43493749999964,26.047607945538733
13:03:24:18,1.5493164,0.27593994,9.184418,0.97114563,-0.14125061,-0.5097351,53.55072,-52.799988,-261.1496,9.318264761022848,1.1058505512344239,271.7620869905855,44.43493749999964,26.047608019625386
13:03:24:19,1.4128418,0.41241455,8.540375,0.77726746,-0.051757812,-0.56726074,53.55072,-52.649688999999995,-259.72443,8.666268681128225,0.9636432548527628,270.3637313025325,44.434937499999634,26.04760809371204
13:03:24:20,1.3506012,0.5560608,8.353622,0.482193,0.051574707,-0.6173401,53.55072,-52.49939,-258.29926,8.480349505393164,0.7850342914288176,268.96537561447957,44.434937499999634,26.04760816779869
13:03:24:21,1.3649597,0.6135254,8.657684,0.15835571,0.18260193,-0.66526794,53.45052066666666,-53.14941433333333,-258.19956666666667,8.786069692582984,0.7078145433100204,268.97903129800886,44.43493749999963,26.047608241885342
13:03:24:22,1.2811737,0.6278839,8.885147,-0.0014343262,0.25610352,-0.6908417,53.35032133333333,-53.79943866666667,-258.09987333333333,8.99897113302737,0.7367858065319448,268.9926869815381,44.43493749999963,26.047608315971996
13:03:24:23,0.70895386,0.2879181,9.435806,-0.4179535,0.422287,-0.7558136,53.250122,-54.449463,-258.00018,9.466781252228897,0.9613873498627958,269.0063426650674,44.43493749999962,26.047608390058645
13:03:24:24,0.18461609,0.038909912,9.823669,-0.6320801,0.44252014,-0.7462311,53.8497925,-53.3996585,-258.37478999999996,9.825480634732315,1.0734105373662213,269.27752278262386,44.43493749999961,26.0476084641453
13:03:24:25,-0.03564453,-0.07121277,10.019989,-0.7173004,0.4276123,-0.72065735,54.449463,-52.349854,-258.7494,10.020305451993517,1.103049934980494,269.54870290018033,44.43493749999961,26.04760853823195
13:03:24:26,-0.21520996,-0.3297882,10.666428,-0.90478516,0.3019104,-0.5939026,54.7500615,-52.424622,-259.04999999999995,10.673694855247009,1.1236130889550662,269.91270170379096,44.434937499999606,26.047608612318605
13:03:24:27,0.11279297,-0.40879822,11.511581,-0.952713,0.21136475,-0.51187134,55.05066,-52.49939,-259.3506,11.519389539307957,1.1019752205131286,270.27670050740164,44.434937499999606,26.047608686405255
13:03:24:28,0.45277405,-0.6051178,12.15802,-0.88986206,0.16874695,-0.46287537,53.849792,-50.99945,-258.59985,12.181486863787617,1.0171448407745984,269.02532672365305,44.4349374999996,26.047608760491908
13:03:24:29,0.78796387,-0.8684845,12.505173,-0.7173004,0.2273407,-0.44155884,54.059753,-50.8197016,-258.62976,12.560035993065252,0.8724550801610336,269.06273483370484,44.4349374999996,26.04760883457856
13:03:24:30,0.6820182825,-0.8750686675,11.941337749999999,-0.513832081,0.313892365,-0.4290428175,54.269714,-50.6399532,-258.65967,11.993842124305303,0.8296180616131371,269.1001429437566,44.43493749999959,26.04760890866521
13:03:24:31,0.576072695,-0.881652835,11.377502499999999,-0.310363762,0.40044402999999995,-0.416526795,54.479675,-50.4602048,-258.68958,11.427648255545352,0.7867810430652407,269.1375510538084,44.434937499999585,26.047608982751864
13:03:24:32,0.4701271075,-0.8882370025,10.81366725,-0.10689544299999998,0.48699569499999995,-0.4040107725,54.689636,-50.2804564,-258.71949,10.8614543867854,0.7439440245173443,269.1749591638602,44.434937499999585,26.047609056838517
13:03:24:33,0.36418152,-0.89482117,10.249832,0.096572876,0.57354736,-0.39149475,54.899597,-50.100708,-258.7494,10.29526051802545,0.7011070059694479,269.212367273912,44.43493749999958,26.047609130925167
13:03:24:34,0.18940735,-1.0432587,9.510025,0.23931885,0.54904175,-0.31373596,55.65033,-50.849915,-259.95026,9.568951842285797,0.6761291354508446,270.65995410973477,44.43493749999958,26.04760920501182
13:03:24:35,0.16786194,-0.9762268,8.882751,0.34902954,0.45317078,-0.21998596,55.95042,-50.49998,-259.6501733333333,8.937810790341214,0.6128451666086154,270.36890667016866,44.43493749999957,26.047609279098474
13:03:24:36,0.16786194,-0.83496094,8.178848,0.42253113,0.29658508,-0.12411499,56.25051,-50.150045,-259.3500866666667,8.223070716546845,0.5309423662134934,270.07785923060254,44.43493749999957,26.047609353185123
13:03:24:37,0.34024048,-0.6625824,7.6856384,0.43852234,0.103759766,-0.031433105,56.5506,-49.80011,-259.05,7.721645979749068,0.45172554921034896,269.7868117910364,44.43493749999956,26.047609427271777
13:03:24:38,0.65148926,-0.53808594,7.51326,0.39057922,-0.10928345,0.038864136,56.5506,-49.80011,-258.59985,7.560625011354619,0.4074376278729511,269.354605931279,44.434937499999556,26.04760950135843
13:03:24:39,1.1303406,-0.44711304,7.5827026,0.32772827,-0.2701416,0.07827759,55.200196000000005,-50.39978,-257.849875,7.679515522648103,0.43186766966741214,268.4692146968385,44.434937499999556,26.04760957544508
13:03:24:40,1.3721466,-0.5907593,7.664093,0.2584839,-0.3127594,0.099594116,53.849792,-50.99945,-257.0999,7.808335568805752,0.4177934379443883,267.58382346239796,44.43493749999955,26.047609649531733
13:03:24:41,1.5732574,-0.6506195,7.5467834,0.22439575,-0.28825378,0.109176636,54.899596,-50.699615,-257.77511,7.736432269912958,0.3812653041526693,268.39042685349773,44.43493749999955,26.047609723618386
13:03:24:42,1.7552185,-0.5740051,7.59227,0.08590698,-0.17533875,0.14112854,55.9494,-50.39978,-258.45032,7.813631523847811,0.2409168970139174,269.19703024459756,44.43493749999954,26.047609797705036
13:03:24:43,2.1143494,-0.39683533,8.152512,0.002822876,-0.16680908,0.145401,56.1498,-50.34993466666667,-257.7504466666667,8.43157183297163,0.22130225620259225,268.5581076947675,44.43493749999954,26.04760987179169
13:03:24:44,2.3034973,-0.43034363,8.727127,-0.022750854,-0.16680908,0.1177063,56.3502,-50.30008933333333,-257.0505733333333,9.036262563976207,0.205420650344277,267.9191851449374,44.434937499999535,26.047609945878342
13:03:24:45,2.365738,-0.51174927,8.959366,0.0049591064,-0.15296936,0.09638977,56.5506,-50.250244,-256.3507,9.28056262960094,0.1808734518821074,267.28026259510733,44.43493749999953,26.047610019964992
13:03:24:46,2.3848877,-0.5332947,8.940201,0.020935059,-0.15083313,0.083618164,56.625367,-50.7003785,-256.50024,9.268186796728925,0.17372652978650463,267.52477357387073,44.43493749999953,26.047610094051645
13:03:24:47,2.2053223,-0.3154297,8.921051,0.06248474,-0.17745972,0.04525757,56.700134,-51.150513,-256.64978,9.195003713273877,0.1935059239342581,267.76928455263413,44.43493749999952,26.0476101681383
13:03:24:48,2.1502686,-0.12867737,8.851624,0.073135376,-0.20089722,0.02609253,55.799865499999996,-50.4005435,-257.69959,9.109964893185488,0.21538174562434642,268.44912240540975,44.43493749999952,26.047610242224952
13:03:24:49,2.0233765,-0.04248047,8.66008,0.06993103,-0.19024658,0.0069122314,54.899597,-49.650574,-258.7494,8.893415691256296,0.20280998274612727,269.1289602581853,44.43493749999951,26.0476103163116
13:03:24:50,1.7432556,0.014968872,8.372787,0.043304443,-0.16574097,-0.0048065186,55.5000305,-50.099945,-257.55005,8.552352091759865,0.1713722455391575,268.1853774464408,44.43493749999951,26.047610390398255
13:03:24:51,1.4463654,0.11314392,8.217163,0.016677856,-0.16362,-0.002670288,56.100464,-50.549316,-256.3507,8.344252044702335,0.16448946993275793,267.24179463469625,44.434937499999506,26.047610464484908
13:03:24:52,1.2165222,0.14425659,8.30574,-0.069610596,-0.18811035,0.028213501,55.350494499999996,-50.549316,-256.57501,8.395597249418964,0.20255157489211167,267.3018060429454,44.4349374999995,26.047610538571558
13:03:24:53,1.254837,0.09397888,8.521225,-0.11009216,-0.17533875,0.06762695,54.600525,-50.549316,-256.79932,8.613635900540494,0.21780120594553787,267.36181745119455,44.4349374999995,26.04761061265821
13:03:24:54,1.4583435,0.1322937,8.624176,-0.1207428,-0.14657593,0.10385132,54.8255925,-50.774383,-256.79932,8.74760990591304,0.2164449668459567,267.4506827958263,44.43493749999949,26.047610686744864
13:03:24:55,1.6929779,0.31425476,8.62178,-0.13459778,-0.11567688,0.11557007,55.05066,-50.99945,-256.79932,8.792043027219046,0.21178796950551204,267.5395481404581,44.43493749999949,26.047610760831514
13:03:24:56,1.8940887,0.5656433,8.494888,-0.15483093,-0.095443726,0.111312866,55.200195,-50.249480000000005,-256.42471,8.721848799357081,0.21324323167350923,267.06966886700206,44.434937499999485,26.047610834918167
13:03:24:57,2.1766052,0.77633667,8.751068,-0.1910553,-0.11248779,0.08680725,55.34973,-49.49951,-256.0501,9.051049660811596,0.23809899035849902,266.599789593546,44.434937499999485,26.04761090900482
13:03:24:58,2.4279938,0.833786,9.062317,-0.21875,-0.1486969,0.041000366,54.824828499999995,-49.874877,-256.42471,9.41891407727682,0.267662773993217,266.92199237678335,44.43493749999948,26.04761098309147
13:03:24:59,2.5524902,0.87210083,9.481293,-0.18252563,-0.14337158,-0.028244019,54.299927,-50.250244,-256.79932,9.857519111350063,0.2338134730246862,267.24419516002075,44.43493749999947,26.047611057178123
13:03:24:60,2.3130646,0.8625183,9.62735,-0.11329651,-0.12313843,-0.10281372,54.675293499999995,-50.624847,-256.19965,9.938816513252876,0.19639203940405375,266.8163812812437,44.43493749999947,26.047611131264777
13:03:24:61,1.9108429,0.967865,9.605789,-0.044052124,-0.16574097,-0.16246033,55.05066,-50.99945,-255.59998,9.841710499665513,0.23622873997285168,266.3885674024666,44.434937499999464,26.047611205351426
