,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total,lat,long
15:14:44:19,-0.9574127,0.08201599,9.493271,0.09336853,-0.18917847,-0.31373596,55.2001955,-50.39978,-260.62546,9.541779707170878,0.3780693435112445,271.13381965358644,44.43493749999982,26.047604774630024
15:14:44:20,-1.0340271,0.12510681,9.294556,0.045440674,-0.093307495,-0.27964783,55.799866,-49.80011,-260.85052,9.352734091942247,0.2982851861900926,271.36077422114727,44.43493749999981,26.047604858594894
15:14:44:21,-1.0627594,0.21369934,9.126953,-0.024871826,-0.053894043,-0.23809814,54.750061,-50.099945,-260.92529,9.191104178193923,0.2453852071150984,271.2761896253616,44.434937499999805,26.04760494255977
15:14:44:22,-1.0052948,0.3501587,9.016815,-0.106903076,-0.052825928,-0.21040344,53.700256,-50.39978,-261.00006,9.079437289519527,0.24184386262867322,271.19160502957595,44.434937499999805,26.04760502652464
15:14:44:23,-0.9454346,0.3669281,8.9857025,-0.18786621,-0.05496216,-0.20826721,53.849793000000005,-49.874877999999995,-260.47516,9.042750258187661,0.2858142450138093,270.6193980876702,44.4349374999998,26.047605110489513
15:14:44:24,-0.8353119,0.46029663,9.136536,-0.27095032,-0.067733765,-0.22212219,53.99933,-49.349976,-259.95026,9.186180329014174,0.35684759508727776,270.04719114576454,44.4349374999998,26.047605194454384
15:14:44:25,-0.8089752,0.43875122,9.304123,-0.34231567,-0.06561279,-0.23596191,54.4494635,-50.250244499999994,-260.099795,9.349526635418263,0.4209074472018535,270.44890201186956,44.43493749999979,26.047605278419258
15:14:44:26,-0.8137512,0.38368225,9.457352,-0.39239502,-0.04536438,-0.24128723,54.899597,-51.150513,-260.24933,9.500047891267206,0.4628728832570101,270.85061287797464,44.43493749999978,26.04760536238413
15:14:44:27,-0.77305603,0.24481201,9.888306,-0.4136963,-0.04750061,-0.24128723,55.049896000000004,-50.0251765,-261.14959999999996,9.921499085087676,0.48126963746442075,271.53958769473996,44.43493749999978,26.047605446349003
15:14:44:28,-0.5743408,0.19213867,10.4605255,-0.38386536,-0.07307434,-0.24768066,55.200195,-48.89984,-262.04987,10.478042677867094,0.46264260840566857,272.2285625115053,44.434937499999776,26.047605530313874
15:14:44:29,-0.49053955,0.14904785,10.819656,-0.29438782,-0.072006226,-0.2583313,55.4252625,-48.3749385,-261.374665,10.83179580079129,0.3982262493944937,271.5310395561029,44.43493749999977,26.047605614278748
15:14:44:30,-0.5456085,0.08680725,10.822052,-0.16548157,-0.06135559,-0.25727844,55.65033,-47.850037,-260.69946,10.83614477683963,0.3119949584893105,270.8335166007004,44.43493749999977,26.04760569824362
15:14:44:31,-0.591095,0.05567932,10.79332,-0.051498413,-0.08584595,-0.2540741,54.9751285,-47.924805,-260.92453,10.809636909170477,0.2730847157270635,270.9264947222654,44.43493749999976,26.047605782208493
15:14:44:32,-0.6006775,-0.06404114,10.826843,0.03691101,-0.116744995,-0.250885,54.299927,-47.999573,-261.1496,10.843682219304831,0.27916858659557336,271.01947284383033,44.434937499999755,26.047605866173363
15:14:44:33,-0.54081726,-0.14065552,10.704727,0.09017944,-0.11354065,-0.24235535,54.9751285,-48.075103999999996,-260.54993,10.719302562599369,0.2824179992046516,270.592655914055,44.434937499999755,26.047605950138237
15:14:44:34,-0.457016,-0.1933136,10.563477,0.12213135,-0.083724976,-0.22424316,55.65033,-48.150635,-259.95026,10.575125535979701,0.26872092040964857,270.1658389842797,44.43493749999975,26.047606034103108
15:14:44:35,-0.31576538,-0.21008301,10.417435,0.1253357,-0.050689697,-0.20507812,55.500029999999995,-48.450469999999996,-260.40039,10.424336651582305,0.2456328935203431,270.62182408500604,44.43493749999974,26.047606118067982
15:14:44:36,-0.06677246,-0.19570923,10.271378,0.106155396,-0.011276245,-0.19975281,55.34973,-48.750305,-260.85052,10.27345933378848,0.2264890878256896,271.0778091857324,44.43493749999974,26.047606202032853
15:14:44:37,0.17025757,-0.13586426,10.206741,0.06248474,0.021743774,-0.22212219,55.34973,-48.899840999999995,-260.85052,10.209065019793371,0.23176583383024077,271.10478136448546,44.434937499999734,26.047606285997727
15:14:44:38,0.19419861,-0.15261841,10.216324,0.02305603,0.040908813,-0.25621033,55.34973,-49.049377,-260.85052,10.219309250246459,0.26047810790762965,271.1317535432385,44.43493749999973,26.047606369962597
15:14:44:39,0.23490906,-0.21008301,10.324051,-0.014221191,0.039855957,-0.29136658,55.500029999999995,-48.9746085,-260.92529,10.328859868744553,0.29442354444361396,271.22094016876827,44.43493749999973,26.04760645392747
15:14:44:40,0.2636261,-0.25317383,10.472504,-0.030197144,0.024932861,-0.33078003,55.65033,-48.89984,-261.00006,10.47888046209203,0.3330899928100557,271.31012679429807,44.43493749999972,26.047606537892342
15:14:44:41,0.33306885,-0.344162,10.592209,-0.025939941,0.04624939,-0.36166382,55.725098,-48.9746085,-261.299895,10.60303135149403,0.3655305805421046,271.627381504346,44.43493749999972,26.047606621857216
15:14:44:42,0.30673218,-0.44232178,10.51799,-0.009963989,0.09098816,-0.4032135,55.799866,-49.049377,-261.59973,10.531754214156818,0.4134721912284159,271.9446362143938,44.43493749999971,26.047606705822087
15:14:44:43,0.32348633,-0.5261078,10.429398,0.0038909912,0.14530945,-0.43943787,55.0498965,-48.524474999999995,-261.37466500000005,10.447668422443437,0.46285593618528637,271.4820545291121,44.434937499999705,26.04760678978696
15:14:44:44,0.27320862,-0.6051178,10.2426605,0.011352539,0.21136475,-0.4586029,54.299927,-47.999573,-261.1496,10.264156303378247,0.5050946025970967,271.01947284383033,44.434937499999705,26.047606873751832
15:14:44:45,0.21813965,-0.6003418,9.897888,-0.0035705566,0.28912354,-0.47032166,55.4252635,-47.8500365,-260.6247,9.918476800611744,0.5520938635066694,270.7181071138309,44.4349374999997,26.047606957716706
15:14:44:46,0.18701172,-0.5285034,9.727905,-0.032333374,0.328537,-0.473526,56.5506,-47.7005,-260.0998,9.744045613412014,0.5772424794826034,270.4167413838315,44.43493749999969,26.047607041681577
15:14:44:47,0.2588501,-0.4638672,9.612976,-0.04937744,0.3050995,-0.46073914,56.325532,-46.725463500000004,-261.37467000000004,9.627641649442602,0.5548012181035142,271.42983054122624,44.43493749999969,26.04760712564645
15:14:44:48,0.2995453,-0.43992615,9.6345215,-0.06642151,0.24864197,-0.44262695,56.100464,-45.750427,-262.64954,9.649210689904546,0.5120090459185888,272.4429196986209,44.434937499999684,26.04760720961132
15:14:44:49,0.39291382,-0.427948,9.596222,-0.07493591,0.2039032,-0.40428162,56.625367,-46.424865499999996,-261.9751,9.613792042369909,0.4589504699285017,272.01775279833845,44.43493749999968,26.047607293576196
15:14:44:50,0.7927551,-0.43034363,9.459747,-0.08879089,0.20603943,-0.3787079,57.15027,-47.099304,-261.30066,9.50265592308101,0.4401769444031877,271.592585898056,44.43493749999968,26.047607377541066
15:14:44:51,0.8885193,-0.4638672,9.404678,-0.1441803,0.27207947,-0.4032135,58.350373000000005,-47.699737,-260.85053,9.457938866866941,0.5073424124650144,271.52353223246683,44.43493749999967,26.04760746150594
15:14:44:52,0.8981018,-0.36091614,9.502838,-0.21342468,0.37327576,-0.46606445,59.550476,-48.30017,-260.4004,9.5520038399029,0.6341143103498631,271.4544785668777,44.43493749999966,26.04760754547081
15:14:44:53,0.87654114,-0.35372925,9.507629,-0.25071716,0.408432,-0.5246582,59.550476,-48.30017,-260.4004,9.55449935653664,0.7105927242589144,271.4544785668777,44.43493749999966,26.047607629435685
15:14:44:54,0.87176514,-0.48301697,9.411865,-0.25283813,0.34877014,-0.56407166,59.550476,-48.30017,-260.4004,9.464485333648746,0.7097496517453686,271.4544785668777,44.434937499999656,26.047607713400556
15:14:44:55,0.6969757,-0.65301514,9.466934,-0.2464447,0.21136475,-0.5576782,58.350373000000005,-47.475433,-259.95025999999996,9.514990449801603,0.645302272160801,270.61863363308936,44.434937499999656,26.04760779736543
15:14:44:56,0.70895386,-0.641037,9.952957,-0.27946472,0.22627258,-0.5832367,57.15027,-46.650696,-259.50012,9.998744773961725,0.6851750567639082,269.782788699301,44.43493749999965,26.047607881330304
15:14:44:57,0.6131897,-0.7415924,10.386307,-0.2379303,0.46488953,-0.59602356,56.625367,-46.575165,-259.95025999999996,10.43078779355485,0.7924501163081399,270.0929534598446,44.43493749999964,26.047607965295175
15:14:44:58,0.54374695,-0.76553345,10.491653,-0.20384216,0.5053711,-0.5768585,56.100464,-46.499634,-260.4004,10.533588414263782,0.7935472915528888,270.4031182203882,44.43493749999964,26.04760804926005
15:14:44:59,0.3282776,-0.74398804,10.628113,-0.1399231,0.49897766,-0.5331726,57.524872,-46.575165,-260.324865,10.659177750985009,0.743525521070693,270.6462146112988,44.434937499999634,26.04760813322492
15:14:44:60,0.28518677,-0.68891907,10.484467,-0.05895996,0.44465637,-0.48310852,58.94928,-46.650696,-260.24933,10.510946163542162,0.6592339541933265,270.88931100220935,44.43493749999963,26.047608217189794
15:14:44:61,0.49108887,-0.63864136,10.125336,0.02519226,0.361557,-0.43411255,58.799744000000004,-46.650696,-259.874725,10.157335289229973,0.5655190715443734,270.49691077266806,44.43493749999963,26.047608301154664
15:14:44:62,0.56051636,-0.55963135,9.933807,0.068862915,0.2273407,-0.41812134,58.650208,-46.650696,-259.50012,9.965334281948572,0.4808860051011911,270.10451054312676,44.43493749999962,26.04760838511954
15:14:44:63,0.7424774,-0.41119385,9.572281,0.07418823,0.049438477,-0.44369507,59.400177,-46.650696,-259.874725,9.609834369787524,0.4525631134117289,270.6288399631636,44.43493749999961,26.04760846908441
15:14:44:64,0.8334503,-0.35133362,9.392715,0.049697876,-0.027267456,-0.4809723,60.150146,-46.650696,-260.24933,9.436162874089097,0.4843012971311489,271.1531693832005,44.43493749999961,26.047608553049283
15:14:44:65,0.7688141,-0.32260132,9.340042,-0.00036621094,-0.0741272,-0.5182648,59.850311000000005,-46.050263,-259.799965,9.377181415211533,0.5235392810566677,270.55313817332114,44.434937499999606,26.047608637014154
15:14:44:66,0.7544403,-0.33218384,9.359192,-0.060028076,-0.08584595,-0.53956604,59.550476,-45.44983,-259.3506,9.395424480175722,0.5496402537669033,269.9531069634418,44.4349374999996,26.047608720979028
15:14:44:67,0.7520447,-0.29388428,9.524399,-0.12713623,-0.08905029,-0.55981445,60.150146500000005,-45.825195,-260.10056,9.558562418691956,0.580935274842645,270.86991773667404,44.4349374999996,26.0476088049439
15:14:44:68,0.8813324,-0.2723236,9.888306,-0.17826843,-0.10076904,-0.58218384,60.749817,-46.20056,-260.85052,9.931238718913301,0.6171483258620508,271.78672850990625,44.43493749999959,26.047608888908773
15:14:44:69,1.0345612,-0.3872528,10.206741,-0.17826843,-0.0975647,-0.6130676,60.600280999999995,-45.525360000000006,-261.07559000000003,10.266345184569545,0.645871803061966,271.8564698567268,44.434937499999585,26.047608972873643
15:14:44:70,0.95555115,-0.41838074,10.534744,-0.15589905,-0.050689697,-0.6322479,60.450745,-44.85016,-261.30066,10.586262399421491,0.6531549327895061,271.9262112035473,44.434937499999585,26.047609056838517
15:14:44:71,0.81669617,-0.506958,10.838806,-0.06854248,0.07180786,-0.67059326,60.450745,-45.600129,-261.30066,10.881347092777284,0.6779009962227209,272.0519176622258,44.43493749999958,26.047609140803388
15:14:44:72,0.5772705,-0.6362457,10.699951,0.05821228,0.16874695,-0.6876373,60.450745,-46.350098,-261.30066,10.734384063528738,0.7104289260921116,272.1776241209042,44.43493749999958,26.047609224768262
15:14:44:73,0.33306885,-0.6697693,10.216324,0.18391418,0.22520447,-0.6684723,60.300445499999995,-44.999695,-261.15036,10.243671307057777,0.7289696116988302,271.7762581230173,44.43493749999957,26.047609308733133
15:14:44:74,0.22293091,-0.66737366,9.9266205,0.26594543,0.24864197,-0.6269226,60.150146,-43.649292,-261.00006,9.951526533337258,0.7249701699891699,271.37489212513043,44.43493749999956,26.047609392698007
15:14:44:75,0.04096985,-0.55963135,9.031189,0.27978516,0.19432068,-0.53956604,60.9001155,-44.024658,-260.84976,9.048604341567424,0.6381001284697956,271.4595930184112,44.43493749999956,26.047609476662878
15:14:44:76,-0.16493225,-0.3154297,8.530792,0.25636292,0.16555786,-0.5097351,61.650085,-44.400024,-260.69946,8.538214724987663,0.5941053979982979,271.544293911692,44.434937499999556,26.047609560627752
15:14:44:77,-0.36364746,-0.04248047,8.200394,0.1146698,0.06541443,-0.41918945,61.5753175,-44.6998595,-259.87473,8.208562957103506,0.4394860699448475,270.78528770554817,44.43493749999955,26.047609644592622
15:14:44:78,-0.5503998,0.19692993,8.111816,-0.008895874,-0.018737793,-0.36166382,61.50055,-44.999695,-259.05,8.132851907850396,0.36225814022286257,270.0262814994043,44.43493749999955,26.047609728557497
15:14:44:79,-0.6509552,0.29508972,8.277008,-0.12606812,-0.12632751,-0.31585693,61.875153,-45.2247625,-260.0998,8.307808498474236,0.36279113948959585,271.1562940381144,44.43493749999954,26.047609812522367
15:14:44:80,-0.5743408,0.3597412,8.722336,-0.19958496,-0.22647095,-0.2828369,62.249756,-45.44983,-261.1496,8.748624256557031,0.413666483357927,272.2863065768245,44.434937499999535,26.04760989648724
15:14:44:81,-0.41152954,0.39804077,9.270615,-0.21128845,-0.30848694,-0.2593994,62.07478833333333,-45.349885,-261.0745766666667,9.288277315794344,0.45507697148320536,272.1579960902407,44.434937499999535,26.047609980452112
15:14:44:82,-0.3373108,0.48184204,9.565094,-0.1910553,-0.33831787,-0.25300598,61.89982066666666,-45.24994,-260.9995533333333,9.583160937610513,0.46365195430968187,272.02968560365696,44.43493749999953,26.047610064416986
15:14:44:83,-0.32115174,0.50578308,9.51242075,-0.11840515400000001,-0.30145874,-0.22680053600000002,61.724852999999996,-45.149995000000004,-260.92453,9.531416329986918,0.4231720862232167,271.90137511707326,44.43493749999952,26.047610148381857
15:14:44:84,-0.30499268,0.52972412,9.459747499999999,-0.045755008000000014,-0.26459961,-0.20059509200000003,61.549885333333336,-45.05005,-260.8495066666667,9.479671722363324,0.3826922181367515,271.7730646304895,44.43493749999952,26.04761023234673
15:14:44:85,-0.28883362,0.55366516,9.407074249999999,0.026895137999999985,-0.22774048000000002,-0.174389648,61.37491766666667,-44.950105,-260.7744833333333,9.427927114739731,0.3422123500502864,271.64475414390574,44.43493749999951,26.0476103163116
15:14:44:86,-0.27267456,0.5776062,9.354401,0.09954528399999998,-0.19088135,-0.148184204,61.19995,-44.85016,-260.69946,9.376182507116136,0.3017324819638212,271.516443657322,44.434937499999506,26.047610400276476
15:14:44:87,-0.59588623,0.8697052,8.703186,0.17219543,-0.15402222,-0.12197876,61.19995,-44.474793000000005,-260.32486,8.766807519536782,0.26125261387735604,271.09514484636486,44.434937499999506,26.047610484241346
15:14:44:88,-0.75390625,0.9894104,8.485306,0.1530304,-0.1913147,-0.09109497,61.19995,-44.099426,-259.95026,8.57599705498161,0.2613769525408675,270.6738460354077,44.4349374999995,26.04761056820622
15:14:44:89,-0.7634735,1.0516663,8.267441,0.13171387,-0.22114563,-0.07084656,61.35025,-44.4000245,-260.17533000000003,8.368958984260763,0.2669703509423985,270.9732305343959,44.4349374999995,26.04761065217109
15:14:44:90,-0.7203827,1.2192535,8.26265,0.035842896,-0.372406,-0.037826538,61.50055,-44.700623,-260.4004,8.383132788774228,0.3760342923281496,271.2726150333841,44.43493749999949,26.047610736135965
15:14:44:91,-0.6629181,1.2695312,8.358414,-0.0110321045,-0.42460632,-0.038894653,62.85019,-44.550323500000005,-259.95025999999996,8.480227265261059,0.42652670296903067,271.1291971670754,44.434937499999485,26.047610820100836
15:14:44:92,-0.591095,1.3485413,8.923447,-0.09411621,-0.466156,-0.0463562,64.19983,-44.400024,-259.50012,9.044106550601871,0.4778160468205354,270.98577930076675,44.434937499999485,26.04761090406571
15:14:44:93,-0.5144806,1.3485413,9.284973,-0.1633606,-0.4469757,-0.052749634,62.924957500000005,-44.024658,-260.09979,9.396487510570696,0.4788073578277426,271.2041660028848,44.43493749999948,26.04761098803058
15:14:44:94,-0.37083435,1.4131927,9.778183,-0.2230072,-0.40330505,-0.05168152,61.650085,-43.649292,-260.69946,9.886733257449713,0.46374362973183025,271.4225527050029,44.43493749999947,26.047611071995455
15:14:44:95,-0.16253662,1.5281067,10.230682,-0.2230072,-0.3638916,-0.0740509,61.89982066666666,-43.649292,-261.14959666666664,10.345452258096303,0.4331660693004589,271.9117717956248,44.43493749999947,26.047611155960325
15:14:44:96,-0.14099121,1.5520477,10.328842,-0.21768188,-0.3202057,-0.09321594,62.14955633333334,-43.649292,-261.59973333333335,10.44575069802724,0.3982540679803635,272.4009908862467,44.434937499999464,26.0476112399252
15:14:44:97,-0.24633789,1.5065613,10.314484,-0.17507935,-0.13485718,-0.14434814,62.399292,-43.649292,-262.04987,10.42683986128891,0.2639614049732167,272.8902099768686,44.43493749999946,26.04761132389007
15:14:44:98,-0.51927185,1.5185394,10.216324,-0.15483093,-0.060287476,-0.16033936,63.00049,-42.75055,-262.35046,10.341609218904512,0.2309023755016935,273.17473369210813,44.43493749999946,26.047611407854944
15:14:44:99,-0.7203827,1.4610748,10.49884,-0.1484375,-0.029388428,-0.16139221,62.3252875,-43.800354999999996,-261.52495999999996,10.624468558532907,0.22123475440184637,272.3964960281753,44.43493749999945,26.047611491819815
15:14:45:00,-0.7969971,1.3533325,10.704727,-0.12181091,0.018539429,-0.14968872,61.650085,-44.85016,-260.69946,10.819329617748673,0.19387707734003146,271.61825836424254,44.43493749999944,26.04761157578469
15:14:45:01,-0.9645996,1.2767181,10.6736145,-0.079208374,0.12614441,-0.10281372,61.8003845,-43.8751225,-261.374665,10.792891549061261,0.18098905963126716,272.1436799277888,44.43493749999944,26.04761165974956
15:14:45:02,-1.0890961,1.2647552,10.455734,-0.039794922,0.1847229,-0.03463745,61.950684,-42.900085,-262.04987,10.588111706518696,0.19210918391346776,272.6691014913351,44.434937499999435,26.047611743714434
15:14:45:03,-1.20401,1.4371338,10.3025055,-0.022750854,0.16874695,0.030349731,62.30061933333334,-42.85024,-261.2498,10.471705363346159,0.17295733769864804,271.97340005775936,44.43493749999943,26.047611827679304
15:14:45:04,-1.3021698,1.5688171,10.345612,-0.012084961,0.101638794,0.087875366,62.650554666666665,-42.800394999999995,-260.44973,10.5445967649706,0.13490207810771454,271.2776986241837,44.43493749999943,26.04761191164418
15:14:45:05,-1.2471161,1.4969788,10.786133,0.0124053955,-0.009155273,0.13900757,63.00049,-42.75055,-259.64966,10.960698389619962,0.13985999205820387,270.581997190608,44.43493749999942,26.04761199560905
15:14:45:06,-1.0938873,1.3269958,11.169205,0.073135376,-0.11141968,0.17948914,63.00049,-43.499756,-260.0998,11.300825085379559,0.2235609082373378,271.13317110294645,44.43493749999942,26.047612079573923
15:14:45:07,-1.0196533,1.1833496,11.590591,0.15515137,-0.1252594,0.22102356,63.150025,-43.875123,-260.47516,11.69537553297465,0.297679826283728,271.58858188451495,44.434937499999414,26.047612163538794
15:14:45:08,-1.0148773,1.0612335,11.669601,0.23504639,-0.093307495,0.2838745,63.29956,-44.25049,-260.85052,11.761623186226403,0.38018130651763654,272.0439926660835,44.43493749999941,26.047612247503668
15:14:45:09,-1.0268402,1.0157471,11.614532,0.29896545,-0.07307434,0.37016296,63.224792,-44.550325,-259.79996,11.703994896893901,0.48139465765222167,271.06894593167783,44.43493749999941,26.04761233146854
15:14:45:10,-0.8760071,1.046875,11.710297,0.34051514,-0.08052063,0.45751953,63.150024,-44.85016,-258.7494,11.78958826817478,0.5759845942004329,270.0938991972721,44.4349374999994,26.047612415433413
