,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total,lat,long
14:25:52:51,-0.08352661,-1.467041,11.18837,0.09550476,-0.30741882,0.7355499,30.949910666666664,-15.650431333333334,-280.6503266666667,11.28444988677601,0.8029079308755518,282.78768894172606,44.43488863685438,26.047695960467895
14:25:52:52,-0.33970642,-1.4813995,11.083023,0.19989014,-0.03578186,0.63648987,30.149841,-15.600586,-281.10046,11.186748578068539,0.6680986186087322,283.142825810721,44.43488873677901,26.047695960467895
14:25:52:53,-0.48335266,-1.5173187,10.913025,0.23078918,0.023864746,0.6226349,30.5999755,-14.9253845,-280.65033,11.028599207602195,0.6644602248477534,282.70904885568524,44.43488883670363,26.047695960467895
14:25:52:54,-0.9190979,-1.5149231,10.230682,0.3106842,0.15916443,0.6194458,31.05011,-14.250183,-280.2002,10.382995094567946,0.7110352220843247,282.2752719006495,44.43488893662825,26.047695960467895
14:25:52:55,-0.8975525,-1.5364685,9.744659,0.36288452,0.21029663,0.6503296,29.849243,-12.750244,-280.49927,9.905791990953047,0.7738465197189602,282.37100860439887,44.434889036552875,26.047695960467895
14:25:52:56,-0.83052063,-1.4790039,9.502838,0.41721344,0.22201538,0.66950225,30.8998105,-13.950348,-280.049895,9.653038231941009,0.8202986625680431,282.09931983710146,44.434889136477494,26.047695960467895
14:25:52:57,-0.55519104,-1.309021,8.83725,0.47154236,0.23373413,0.6886749,31.950378,-15.150452,-279.60052,8.950908369089547,0.8667508054171259,281.82763106980406,44.43488923640212,26.047695960467895
14:25:52:58,-0.3804016,-1.2778931,8.679245,0.49816895,0.23052979,0.6833496,31.575012,-14.7750855,-279.75006,8.781059726612455,0.876517519871512,281.914308351385,44.43488933632674,26.047695960467895
14:25:52:59,-0.0332489,-1.1270599,7.920273,0.57592773,0.25183105,0.63116455,31.199646,-14.399719,-279.8996,8.000130867808865,0.8907751215114609,282.000985632966,44.43488943625137,26.047695960467895
14:25:52:60,-0.0619812,-1.1055145,7.2929993,0.59191895,0.29125977,0.6045227,31.699625666666666,-14.800008,-279.54966666666667,7.3765739180641425,0.8947893561083778,281.7318638584728,44.43488953617599,26.047695960467895
14:25:52:61,-0.059585570000000004,-0.94271085,6.70282745,0.541313175,0.324279785,0.5544586149999999,32.19960533333333,-15.200296999999999,-279.19973333333337,6.76952390277968,0.8420054804242967,281.4627420839796,44.43488963610061,26.047695960467895
14:25:52:62,-0.05718994,-0.7799072,6.1126556,0.4907074,0.3572998,0.50439453,32.699585,-15.600586,-278.8498,6.162473887495216,0.7892216047402155,281.19362030948645,44.434889736025234,26.047695960467895
14:25:52:63,-0.0931015,-0.7284317,5.9606247,0.41986847000000005,0.37007904,0.46817016499999997,33.074951,-14.850616500000001,-279.97513000000004,6.00590256565071,0.7318715533087583,282.3141525704041,44.43488983594985,26.047695960467895
14:25:52:64,-0.12901306,-0.6769562,5.8085938,0.34902954,0.38285828,0.4319458,33.450317,-14.100647,-281.10046,5.849331243806204,0.6745215018773011,283.43468483132176,44.43488993587448,26.047695960467895
14:25:52:65,-0.09550476,-0.55244446,5.7918396,0.20628357,0.3381195,0.3584442,36.149597,-14.8498535,-279.60052,5.8189107221794965,0.5341909322010575,282.31854756020596,44.4348900357991,26.047695960467895
14:25:52:66,-0.10028839,-0.527305605,6.0504073,0.1136093145,0.24278259000000002,0.30944823499999996,35.3248595,-14.92462175,-280.200195,6.0743557199011216,0.4171070408157393,282.81361285095875,44.43489013572373,26.047695960467895
14:25:52:67,-0.10507202,-0.50216675,6.308975,0.020935059,0.14744568,0.26045227,34.500122,-14.99939,-280.79987,6.329800717622747,0.3000231494304211,283.3086781417115,44.434890235648346,26.047695960467895
14:25:52:68,-0.08831787,-0.51893616,6.5268555,-0.015289307,0.09843445,0.23594666,35.549926,-15.074921,-281.099705,6.548048373538266,0.25611311996947433,283.7412645285565,44.434890335572966,26.047695960467895
14:25:52:69,-0.15055847,-0.4494934,7.4007416,-0.10902405,0.015350342,0.16456604,36.59973,-15.150452,-281.39954,7.415907793352265,0.19799964141179918,284.17385091540143,44.43489043549759,26.047695960467895
14:25:52:70,-0.13619995,-0.48780823,7.700012,-0.13459778,0.007888794,0.145401,35.774993,-14.7750855,-280.64957000000004,7.716650315763942,0.1982933338584604,283.3071952332401,44.43489053542221,26.047695960467895
14:25:52:71,-0.27027893,-0.3944397,8.49968,-0.19212341,0.016418457,0.09320068,34.950256,-14.399719,-279.8996,8.513118904334535,0.2141666107327455,282.4405395510788,44.43489063534684,26.047695960467895
14:25:52:72,-0.40673828,-0.35372925,8.930634,-0.20491028,0.049438477,0.071899414,35.10030066666667,-14.549763833333333,-280.54962333333333,8.946886835803777,0.2227148661210143,283.11102750186694,44.43489073527146,26.047695960467895
14:25:52:73,-0.46540069,-0.3968277,9.211952499999999,-0.20330810500000002,0.09098052849999999,0.07083129699999999,35.250345333333335,-14.699808666666666,-281.1996466666667,9.232392131369927,0.23697034809189804,283.78151545265507,44.434890835196086,26.047695960467895
14:25:52:74,-0.5240631,-0.43992615,9.493271,-0.20170593,0.13252258,0.06976318,35.40039,-14.8498535,-281.84967,9.517897426936079,0.25122583006278176,284.4520034034432,44.434890935120706,26.047695960467895
14:25:52:75,-0.6581421,-0.43273926,9.70874,-0.1867981,0.152771,0.07827759,36.00006,-13.200378,-280.49927,9.740638925580692,0.2536925101393774,283.1079207120129,44.434891035045325,26.047695960467895
14:25:52:76,-0.70602417,-0.33218384,9.878738,-0.18466187,0.1570282,0.09320068,35.80017,-12.750244,-280.6996666666667,9.909504564044832,0.2597002668069467,283.26143771582014,44.43489113496995,26.047695960467895
14:25:52:77,-0.6988373,-0.2866974,9.957748,-0.18891907,0.15809631,0.10385132,35.60028,-12.30011,-280.9000633333333,9.986356402739792,0.2673386521081892,283.4149547196273,44.43489123489457,26.047695960467895
14:25:52:78,-0.63897705,-0.18374634,10.218704,-0.20596313,0.1293335,0.13687134,35.40039,-11.849976,-281.10046,10.240310826703753,0.2790729812343762,283.5684717234345,44.4348913348192,26.047695960467895
14:25:52:79,-0.5791321,-0.004180908,10.652069,-0.21981812,0.066482544,0.15179443,36.149597,-12.89978,-279.8996,10.667801340951335,0.27528436845573206,282.51899717978404,44.43489143474382,26.047695960467895
14:25:52:80,-0.50491333,-0.08558655,11.157242,-0.20916748,-0.0059509277,0.16777039,36.5249635,-11.9995115,-280.64957000000004,11.168988834040286,0.26820393731411385,283.27228732870026,44.434891534668445,26.047695960467895
14:25:52:81,-0.39237976,-0.30584717,11.628891,-0.17401123,-0.03791809,0.192276,36.90033,-11.099243,-281.39954,11.639527922443232,0.2620834788600018,284.02557747761654,44.434891634593065,26.047695960467895
14:25:52:82,-0.28703308,-0.40400696,11.853958,-0.14950562,-0.051757812,0.20611572,36.600494999999995,-10.799408,-281.099705,11.864313291484963,0.2598355086313842,283.67836848706156,44.43489173451769,26.047695960467895
14:25:52:83,-0.03804016,-0.48062134,11.753387,-0.067489624,-0.08052063,0.25299072,36.30066,-10.499573,-280.79987,11.763271224366342,0.2739392735797054,283.33115949650653,44.43489183444231,26.047695960467895
14:25:52:84,0.19180298,-0.4854126,11.530731,-0.039794922,-0.114608765,0.27642822,36.40035,-10.449727666666666,-280.99976,11.542537466681086,0.3018797204917543,283.5402347831213,44.43489193436693,26.047695960467895
14:25:52:85,0.3091278,-0.43992615,11.439758,-0.039794922,-0.1486969,0.2796173,36.50004,-10.399882333333334,-281.19965,11.452386568429773,0.3191868392429207,283.7493100697361,44.43489203429156,26.047695960467895
14:25:52:86,0.69459534,-0.36810303,11.504395,-0.06535339,-0.32659912,0.27322388,36.59973,-10.350037,-281.39954,11.531221394243973,0.43080081171177115,283.9583853563509,44.43489213421618,26.047695960467895
14:25:52:87,1.0872345,-0.49020386,11.712692,-0.08558655,-0.40649414,0.2551117,37.5,-10.2005005,-279.75006,11.773254969175397,0.48748797202816413,282.43653496042987,44.434892234140804,26.047695960467895
14:25:52:88,1.5098114,-0.63624573,11.650444,-0.12074280000000001,-0.386253355,0.20664215,37.5,-9.825134250000001,-279.59976,11.773740209971566,0.45780489240503625,282.2745938267718,44.434892334065424,26.047695960467895
14:25:52:89,1.9323883,-0.7822876,11.588196,-0.15589905,-0.36601257,0.1581726,37.5,-9.449768,-279.44946,11.774225450767734,0.42812181278190836,282.1126526931138,44.43489243399005,26.047695960467895
14:25:52:90,2.030548,-0.7607422,11.382294,-0.23260498,-0.30636597,0.07827759,37.54984533333333,-9.399922666666667,-279.74955,11.586995752894744,0.3925462589186775,282.4148854307946,44.43489253391467,26.047695960467895
14:25:52:91,2.0161896,-0.77511597,11.310471,-0.28160095,-0.28504944,0.034606934,37.59969066666667,-9.350077333333333,-280.04964,11.514885128039193,0.40218144930627575,282.71711816847545,44.43489262384683,26.047695960467895
14:25:52:92,1.7384644,-0.9044037,11.482849,-0.44032288,-0.23712158,-0.101745605,37.649536,-9.300232,-280.34973,11.648863707651577,0.510355807736139,283.01935090615626,44.43489271377899,26.047695960467895
14:25:52:93,1.5349579,-1.095932,11.875504,-0.53619385,-0.20196533,-0.16885376,36.59973,-9.599304,-280.65033,12.02434022960979,0.5973319274624193,283.18950298778066,44.43489280371115,26.047695960467895
14:25:52:94,1.3482056,-1.1701508,12.517151,-0.5958557,-0.1444397,-0.22105408,36.74977533333333,-8.399454666666667,-280.25004,12.643811940685175,0.6517451560565881,282.7792245855989,44.434892893643315,26.047695960467895
14:25:52:95,1.0166092,-1.1318436,12.8511355,-0.5793457,-0.09490204000000001,-0.24662018,36.89982066666667,-7.1996053333333325,-279.84975,12.9459616352787,0.6392921543104373,282.36894618341717,44.43489298357547,26.047695960467895
14:25:52:96,0.6850128,-1.0935364,13.18512,-0.5628357,-0.04536438,-0.27218628,37.049866,-5.999756,-279.44946,13.248111329872225,0.6268391525642866,281.9586677812354,44.43489307350763,26.047695960467895
14:25:52:97,0.5341797,-1.1270599,13.707062,-0.4893341,-0.016601562,-0.27005005,37.8006,-6.44989,-280.79987,13.763689935548683,0.5591515919575409,283.40616336521157,44.434893163439796,26.047695960467895
14:25:52:98,0.46235657,-1.1677551,13.745377,-0.42008972,0.012161255,-0.2551422,37.65055466666667,-6.649780166666667,-280.49978,13.802637952345457,0.4916511071824139,283.09365968402983,44.43489325337195,26.047695960467895
14:25:52:99,0.15829468,-1.2922668,13.472427,-0.17401123,0.16874695,-0.19229126,37.50050933333333,-6.849670333333333,-280.19969000000003,13.535187474077613,0.3094048641712069,282.78115600284815,44.43489334330412,26.047695960467895
14:25:53:00,0.13433838,-1.3449249,13.187515,-0.08239746,0.22201538,-0.15501404,37.350464,-7.0495605,-279.8996,13.256599174079529,0.2830362573383799,282.4686523216664,44.434893433236276,26.047695960467895
14:25:53:01,0.349823,-1.3401489,11.626495,0.1807251,0.314682,-0.0463562,36.00006,-4.949951,-279.75006,11.708704505218552,0.36583496302629415,282.10034102232066,44.43489352316844,26.047695960467895
14:25:53:02,0.57247925,-1.1533966,10.541931,0.29789734,0.30723572,0.0026550293,36.300149999999995,-4.7500610000000005,-278.7002566666667,10.620280853976185,0.42795287357789513,281.0952522237325,44.4348936131006,26.047695960467895
14:25:53:03,0.898094175,-1.06600952,9.76381675,0.34902953999999997,0.266220095,0.02395629965,36.60024,-4.550171,-277.6504533333333,9.870787729181078,0.44467901539943544,280.0901634251442,44.434893703032756,26.047695960467895
14:25:53:04,1.2237091,-0.97862244,8.9857025,0.40016174,0.22520447,0.04525757,36.90033,-4.350281,-276.60065,9.121294604385971,0.4614051572209758,279.08507462655604,44.43489379296492,26.047695960467895
14:25:53:05,1.4008789,-0.9044037,8.619385,0.40229797,0.19537354,0.03567505,38.24997,-4.9499513,-277.575685,8.779191621286317,0.4486504050937155,280.2456209900171,44.43489388289708,26.047695960467895
14:25:53:06,1.824646,-0.68891907,7.9226685,0.3564911,0.08778381,-0.018661499,39.59961,-5.5496216,-278.55072,8.1592045366701,0.36761413631993684,281.40616735347805,44.434893972829244,26.047695960467895
14:25:53:07,2.0736542,-0.664978,7.702408,0.29470825,0.026000977,-0.090026855,36.30066,-5.7006836,-277.94952,8.004331732263827,0.30924721186165616,280.36792144996423,44.4348940627614,26.047695960467895
14:25:53:08,2.1430817,-0.6553955,7.67128,0.2584839,-0.0016937256,-0.13476562,37.4252325,-5.3253173,-277.34985,7.991925880080167,0.2915108361615439,279.9169664989159,44.43489415269356,26.047695960467895
14:25:53:09,2.305893,-0.6985016,7.8029633,0.17433167,-0.03578186,-0.2775116,38.549805,-4.949951,-276.75018,8.166473123313297,0.32967341537438,279.46601154786754,44.434894242625724,26.047695960467895
14:25:53:10,2.2053223,-0.7966614,7.901123,0.12426758,0.013214111,-0.379776,37.725067499999994,-5.6251525,-277.27509,8.241714657415425,0.39980852210098866,279.8884273731661,44.43489433255788,26.047695960467895
14:25:53:11,1.9299927,-0.878067,7.865204,0.06781006,0.11868286,-0.46499634,36.90033,-6.300354,-277.8,8.145999474598455,0.48467042586522524,280.3108431984646,44.434894422490046,26.047695960467895
