,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total,lat,long
17:31:15:57,1.156662,0.024551392,9.960144,-0.20277405,-0.05921936,0.10810852,53.55072,-50.549316,-261.90033,10.027110164640115,0.23730086398663303,272.0564202783958,44.4349374999999,26.04760328977754
17:31:15:58,1.3194733,0.12750244,10.292938,-0.20170593,-0.04324341,0.10598755,53.55072,-50.549316,-261.524965,10.377949669056159,0.23192377079677604,271.69510600988025,44.4349374999999,26.0476033560656
17:31:15:59,1.4583435,0.18017578,10.664032,-0.16654968,-0.030456543,0.08999634,53.55072,-50.549316,-261.1496,10.764794822601816,0.19174393897333195,271.3337917413647,44.43493749999989,26.047603422353657
17:31:15:60,1.3793335,0.14425659,10.664032,-0.048309326,-0.02619934,0.028213501,53.175354,-50.39978,-261.75003000000004,10.753834170425202,0.06177538371946286,271.81083589104395,44.43493749999989,26.047603488641712
17:31:15:61,1.230896,0.09397888,10.429398,-0.007827759,-0.010223389,0.004776001,52.799988,-50.250244,-262.35046,10.502203560925015,0.013733232655110849,272.2878800407232,44.43493749999988,26.047603554929772
17:31:15:62,1.0848389,0.06764221,10.276169,0.04862976,0.018539429,-0.019714355,53.250122000000005,-50.5500795,-262.57552999999996,10.333494095613926,0.0556526709005926,272.648140239927,44.43493749999988,26.047603621217828
17:31:15:63,0.8478241,0.05328369,9.617767,0.06034851,0.05050659,-0.018661499,53.700256,-50.849915,-262.8006,9.655210351020315,0.0808771280250183,273.0084004391307,44.434937499999876,26.047603687505884
17:31:15:64,0.7975464,0.09877014,9.316101,0.047561646,0.06541443,-0.013320923,53.849793000000005,-51.000214,-263.025665,9.350699099153474,0.08196709591065274,273.2825331767126,44.434937499999876,26.047603753793943
17:31:15:65,0.6921997,0.11791992,9.196381,-0.0035705566,0.094177246,-0.009063721,53.99933,-51.150513,-263.25073,9.223148542085502,0.09467974216771062,273.55666591429457,44.43493749999987,26.047603820082
17:31:15:66,0.44558716,0.13708496,9.004852,-0.071746826,0.10696411,0.010101318,53.699748666666665,-51.350403,-263.30057666666664,9.016911874101856,0.12919351568288365,273.5835950804067,44.43493749999987,26.04760388637006
17:31:15:67,0.42164612,0.22566223,9.15329,-0.11329651,0.089920044,0.021820068,53.400167333333336,-51.550292999999996,-263.3504233333333,9.16577474721366,0.14627996738674323,273.6105242465188,44.43493749999986,26.047603952658115
17:31:15:68,0.51023865,0.23524475,9.356796,-0.21768188,-0.020874023,0.064437866,53.100586,-51.750183,-263.40027,9.373650033896741,0.2279766748840172,273.637453412631,44.43493749999986,26.04760401894617
17:31:15:69,0.720932,0.14665222,9.80452,-0.2421875,-0.08052063,0.074020386,53.250122,-48.599243,-262.5,9.83208331192606,0.265739298101421,272.21996971785137,44.434937499999855,26.04760408523423
17:31:15:70,0.7759857,0.07243347,10.02478,-0.22940063,-0.08798218,0.071899414,53.624725999999995,-49.874877999999995,-263.24996999999996,10.055029311870788,0.2559981226015001,273.24884782327257,44.434937499999855,26.047604151522286
17:31:15:71,0.73768616,0.06047058,10.151672,-0.20170593,-0.09970093,0.0750885,53.99933,-51.150513,-263.99994,10.178618862954103,0.2372000009955308,274.27772592869377,44.43493749999985,26.047604217810342
17:31:15:72,0.7472534,0.19692993,10.285751,-0.16442871,-0.12739563,0.08467102,52.7999885,-50.099945,-264.225005,10.314739098743232,0.22457878092821104,274.0716089365135,44.43493749999985,26.0476042840984
17:31:15:73,0.7735901,0.21130371,10.410248,-0.10902405,-0.19024658,0.08255005,51.600647,-49.049377,-264.45007,10.441089709516998,0.2342957862085902,273.8654919443332,44.43493749999984,26.047604350386457
17:31:15:74,0.73049927,0.20890808,10.491653,-0.069610596,-0.21261597,0.076156616,52.5756835,-49.274443500000004,-263.7001,10.519128026684,0.2363281953874475,273.37014184457337,44.43493749999984,26.047604416674513
17:31:15:75,0.66825867,0.16819763,10.462921,-0.04937744,-0.22219849,0.071899414,53.55072,-49.49951,-262.95013,10.485588965099137,0.23870447476487971,272.8747917448136,44.43493749999983,26.047604482962573
17:31:15:76,0.62275696,0.20651245,10.453339,-0.009963989,-0.25416565,0.09106445,52.5001525,-50.1747125,-263.475035,10.47390900629533,0.27017067340945267,273.30297040832056,44.43493749999983,26.04760454925063
17:31:15:77,0.79992676,0.29748535,10.5946045,-0.00036621094,-0.28504944,0.09638977,51.449585,-50.849915,-263.99994,10.628923974996198,0.3009058077130102,273.73114907182753,44.434937499999826,26.047604615538685
17:31:15:78,0.8190918,0.30467224,10.649673,0.002822876,-0.29037476,0.0942688,51.599884,-49.724579000000006,-262.874605,10.685470114018516,0.3053065287991873,272.46853192092016,44.43493749999982,26.047604681826744
17:31:15:79,0.74964905,0.23045349,10.549118,0.002822876,-0.25628662,0.08894348,51.750183,-48.599243,-261.74927,10.57823109442893,0.2712964114293556,271.2059147700128,44.43493749999982,26.0476047481148
17:31:15:80,0.71614075,0.22566223,10.522781,-0.015289307,-0.21047974,0.08999634,52.7999875,-49.424743500000005,-262.3497,10.549535581712597,0.22942280852697153,272.1383538830571,44.43493749999981,26.047604814402856
17:31:15:81,0.6921997,0.2807312,10.704727,-0.04512024,-0.19238281,0.1027832,53.849792,-50.250244,-262.95013,10.730756290954638,0.2227360946128707,273.07079299610143,44.43493749999981,26.047604880690916
17:31:15:82,0.7688141,0.26397705,10.862747,-0.05256653,-0.1913147,0.11024475,53.099823,-50.025177,-263.32473500000003,10.893118533702575,0.2269767816647628,273.2448512609428,44.434937499999805,26.04760494697897
17:31:15:83,0.8334503,0.11791992,11.162033,-0.027008057,-0.19238281,0.10171509,52.349854,-49.80011,-263.69934,11.193727047020214,0.21928643428201264,273.4189095257843,44.434937499999805,26.047605013267027
17:31:15:84,0.7831726,0.06285095,11.1835785,0.02519226,-0.18385315,0.09320068,51.9752505,-50.39978,-263.32473500000003,11.211143457692836,0.2076607750185203,273.09708391060667,44.4349374999998,26.047605079555087
17:31:15:85,0.804718,0.05567932,10.896271,0.092300415,-0.18278503,0.098526,51.600647,-50.99945,-262.95013,10.926087723958684,0.22723799523247235,272.775258295429,44.4349374999998,26.047605145843143
17:31:15:86,1.0249939,0.17059326,10.790924,0.17007446,-0.18811035,0.08680725,51.450348500000004,-50.624847,-262.95013,10.840837390587991,0.26804164671553676,272.67735089799817,44.43493749999979,26.0476052121312
17:31:15:87,1.1399078,0.18017578,10.7574005,0.18711853,-0.18278503,0.06869507,51.30005,-50.250244,-262.95013,10.819127442709958,0.270449115553678,272.57944350056727,44.43493749999979,26.047605278419258
17:31:15:88,1.0489349,0.21609497,10.386307,0.22972107,-0.102890015,-0.0005493164,51.525116499999996,-49.950409,-263.10042999999996,10.441376085494973,0.25171099884024223,272.7120511034689,44.43493749999978,26.047605344707314
17:31:15:89,0.98428345,0.24003601,10.314484,0.23397827,-0.079452515,-0.014389038,51.750183,-49.650574,-263.25073,10.364121351195026,0.2475188424879681,272.8446587063706,44.43493749999978,26.04760541099537
17:31:15:90,1.0034332,0.32382202,9.988861,0.23397827,-0.07733154,-0.025039673,51.750183,-50.025177,-263.77563499999997,10.04435577649558,0.24769534338560226,273.4195872717961,44.434937499999776,26.04760547728343
17:31:15:91,1.1710358,0.39564514,10.019989,0.22546387,-0.09437561,-0.04421997,51.750183,-50.39978,-264.30054,10.095941733281164,0.24838703304530593,273.9945158372216,44.434937499999776,26.047605543571485
17:31:15:92,1.2763824,0.34776306,10.053513,0.23931885,-0.102890015,-0.0974884,51.600138666666666,-50.44962533333333,-264.00045,10.140178243901797,0.27814358753453716,273.6859812329195,44.43493749999977,26.047605609859545
17:31:15:93,1.2380676,0.34059143,9.921829,0.254226685,-0.082649231,-0.12677765000000002,51.45009433333333,-50.49947066666667,-263.70036,10.0045741843219,0.29772635672417835,273.3774466286174,44.43493749999977,26.0476056761476
17:31:15:94,1.1877899,0.3310089,9.835632,0.26913452,-0.062408447,-0.1560669,51.30005,-50.549316,-263.40027,9.912621680355063,0.31730912591381955,273.0689120243153,44.43493749999976,26.047605742435657
17:31:15:95,1.0513306,0.41241455,9.536362,0.26913452,-0.07093811,-0.22105408,51.30005,-50.549316,-263.40027,9.602998593491101,0.35543003754698177,273.0689120243153,44.43493749999976,26.047605808723716
17:31:15:96,0.87176514,0.33340454,9.352005,0.2638092,-0.06347656,-0.24128723,51.30005,-50.39978,-263.1752,9.398464266391443,0.3631034219546086,272.8241777624413,44.434937499999755,26.047605875011772
17:31:15:97,0.7400818,0.2591858,9.13414,0.21055603,0.0057678223,-0.2785797,51.30005,-50.250244,-262.95013,9.167737555646589,0.34924741773638823,272.57944350056727,44.434937499999755,26.047605941299828
17:31:15:98,0.562912,0.23284912,9.043152,0.15621948,0.035583496,-0.2817688,51.824951999999996,-49.5002745,-262.650295,9.063646436591222,0.3241363413326133,272.2537457728407,44.43493749999975,26.047606007587888
17:31:15:99,0.5365753,0.3022766,9.031189,0.13066101,0.040908813,-0.2817688,52.349854,-48.750305,-262.35046,9.052163219319382,0.3132722253388083,271.92804804511417,44.43493749999975,26.047606073875944
17:31:16:00,0.60121155,0.32621765,9.239487,0.068862915,0.010025024,-0.28497314,52.349854,-49.8748775,-263.0249,9.264771627309221,0.2933467107195126,272.7839723401904,44.43493749999974,26.047606140164
17:31:16:01,0.7328949,0.33580017,9.514816,0.06034851,-0.02406311,-0.29881287,52.349854,-50.99945,-263.69934,9.548906754308266,0.3057942236206059,273.63989663526667,44.43493749999974,26.04760620645206
17:31:16:02,0.6826172,0.30706787,9.703964,0.06781006,-0.046432495,-0.31480408,51.9752505,-51.14975,-262.42447000000004,9.732788615387584,0.3253548672046801,272.36831190143056,44.434937499999734,26.047606272740115
17:31:16:03,0.6969757,0.25679016,9.823669,0.09017944,-0.072006226,-0.33078003,51.600647,-51.30005,-261.1496,9.851709949761226,0.3503322083798142,271.09672716759445,44.434937499999734,26.04760633902817
17:31:16:04,0.6969757,0.22805786,9.8715515,0.115737915,-0.08584595,-0.34994507,51.675415,-51.599885,-262.20016499999997,9.898753180630909,0.37845256521426124,272.17981056997314,44.43493749999973,26.04760640531623
17:31:16:05,0.8214874,0.1897583,10.094208,0.13598633,-0.07307434,-0.37765503,51.750183,-51.89972,-263.25073,10.129357576275094,0.4079895376080193,273.2628939723518,44.43493749999973,26.047606471604286
17:31:16:06,0.8549957,0.1035614,10.096603,0.16793823,-0.011276245,-0.4000244,52.0500185,-51.074982000000006,-263.3255,10.133268710055875,0.4339929992432976,273.2379040736373,44.43493749999972,26.047606537892342
17:31:16:07,0.88612366,0.026947021,9.933807,0.1849823,0.027069092,-0.40853882,52.349854,-50.250244,-263.40027,9.973287461815264,0.4492829336865433,273.21291417492284,44.43493749999972,26.0476066041804
17:31:16:08,0.7927551,0.08201599,9.6465,0.20948792,0.07713318,-0.4351654,52.0500185,-50.7003785,-264.07547,9.679367206651047,0.48908449315021096,273.890263202882,44.43493749999971,26.047606670468458
17:31:16:09,0.6921997,0.12271118,9.352005,0.19563293,0.06967163,-0.44476318,51.750183,-51.150513,-264.75067,9.378389839327543,0.4908570724874545,274.5676122308412,44.43493749999971,26.047606736756514
17:31:16:10,0.73049927,0.08680725,9.189209,0.16261292,0.05050659,-0.44688416,52.2750855,-51.225281499999994,-263.700105,9.21860763498502,0.4782251873785613,273.6695776652914,44.434937499999705,26.047606803044573
17:31:16:11,0.780777,0.03413391,9.11499,0.11148071,0.016418457,-0.44369507,52.799988,-51.30005,-262.64954,9.148432682576885,0.4577803289512011,272.7715430997417,44.434937499999705,26.04760686933263
17:31:16:12,0.8262634,-0.004180908,9.112595,0.057144165,-0.013412476,-0.4458313,52.82135028571428,-51.34299242857143,-262.62817714285717,9.149979033866487,0.4496786610077109,272.7632186929874,44.4349374999997,26.047606935620685
17:31:16:13,0.8315307399999999,-0.0008300779999999997,9.1652652,-0.001088462500000005,0.008247374999999998,-0.44991302666666666,52.84271257142857,-51.38593485714286,-262.6068142857143,9.202911249210343,0.4690420759713216,272.754894286233,44.4349374999997,26.047607001908744
17:31:16:14,0.83679808,0.0025207520000000002,9.2179354,-0.05932109000000001,0.029907225999999995,-0.45399475333333333,52.86407485714285,-51.428877285714286,-262.58545142857145,9.2558434645542,0.48840549093493224,272.7465698794787,44.43493749999969,26.0476070681968
17:31:16:15,0.84206542,0.005871582000000001,9.270605600000001,-0.11755371750000002,0.051567076999999996,-0.45807648,52.88543714285714,-51.471819714285715,-262.56408857142856,9.308775679898055,0.5077689058985428,272.73824547272443,44.43493749999969,26.04760713448486
17:31:16:16,0.84733276,0.009222412,9.323275800000001,-0.175786345,0.073226928,-0.4621582066666666,52.906799428571425,-51.514762142857144,-262.5427257142857,9.361707895241912,0.5271323208621536,272.72992106597013,44.434937499999684,26.047607200772916
17:31:16:17,0.8526001,0.012573242,9.375946,-0.2340189725,0.09488677899999998,-0.4662399333333333,52.928161714285714,-51.55770457142857,-262.52136285714283,9.414640110585768,0.5464957358257643,272.7215966592158,44.434937499999684,26.04760726706097
17:31:16:18,0.6251526,0.14665222,10.022385,-0.2922516,0.11654663,-0.47032166,52.949524,-51.600647,-262.5,10.042934020252382,0.5658591507893749,272.7132722524615,44.43493749999968,26.04760733334903
17:31:16:19,0.5748749,0.17778015,10.292938,-0.30397034,0.17193604,-0.4586029,53.6994935,-52.3506165,-263.0249,10.310512092240037,0.5764343755702007,273.5088447619029,44.43493749999968,26.047607399637087
17:31:16:20,0.507843,0.22566223,10.362366,-0.28266907,0.21348572,-0.4351654,54.449463,-53.100586,-263.5498,10.377256721920952,0.5611121823091558,274.3044172713443,44.43493749999967,26.047607465925143
17:31:16:21,0.5150299,0.27593994,10.3025055,-0.24005127,0.22520447,-0.4000244,54.299927,-51.30005,-263.69934,10.319060917831209,0.5180358927062427,274.0757543429251,44.43493749999967,26.047607532213203
17:31:16:22,0.66586304,0.34298706,10.098999,-0.1910553,0.20603943,-0.36061096,54.750061,-51.599885,-262.874605,10.126736617161843,0.4571593145118411,273.42957122862765,44.43493749999966,26.04760759850126
17:31:16:23,0.92681885,0.43156433,9.9266205,-0.16015625,0.17832947,-0.33078003,55.200195,-51.89972,-262.04987,9.979129997282525,0.4084933934977949,272.78338811433025,44.43493749999966,26.047607664789314
17:31:16:24,1.2644043,0.51776123,9.732681,-0.13778687,0.14212036,-0.30841064,54.2251585,-51.374817500000006,-262.6503,9.828116522147598,0.36647038234506224,273.06853572580246,44.434937499999656,26.047607731077374
17:31:16:25,1.5445251,0.63986206,9.442993,-0.1399231,0.09631348,-0.3009491,53.250122,-50.849915,-263.25073,9.589843483519763,0.3455793991749659,273.3536833372746,44.43493749999965,26.04760779736543
17:31:16:26,1.8126831,0.7930908,9.294556,-0.171875,0.033462524,-0.30734253,53.549957,-50.6996155,-262.950135,9.502819806520918,0.3537233196783207,273.09514534223047,44.43493749999965,26.047607863653486
17:31:16:27,2.0592804,0.9104004,9.4166565,-0.2421875,-0.011276245,-0.33717346,53.849792,-50.549316,-262.64954,9.682090905023387,0.4152925245967252,272.8366073471863,44.43493749999964,26.047607929941545
17:31:16:28,2.2771606,0.9463196,9.84761,-0.3199463,-0.034713745,-0.38510132,53.849792,-50.39978,-262.79983500000003,10.151670005257092,0.5018702079635307,272.95370017164385,44.43493749999964,26.0476079962296
17:31:16:29,2.2891235,0.84336853,10.233078,-0.38279724,0.0025634766,-0.43304443,53.849792,-50.250244,-262.95013,10.519849914791115,0.5779859658485846,273.07079299610143,44.434937499999634,26.047608062517657
17:31:16:30,2.1430817,0.66619873,10.644882,-0.4190216,0.05795288,-0.4586029,53.549957,-50.5500795,-262.725065,10.878884718327175,0.6239024422578135,272.8507838801454,44.434937499999634,26.047608128805717
17:31:16:31,2.068863,0.536911,11.047104,-0.41583252,0.117614746,-0.44262695,53.250122,-50.849915,-262.5,11.251976462893351,0.6186020772940367,272.6307747641893,44.43493749999963,26.047608195093773
17:31:16:32,2.1119537,0.44831848,11.403839,-0.36575317,0.16661072,-0.40960693,53.175354,-50.1747125,-262.42523,11.606415546083735,0.5738574304546314,272.41979361678926,44.43493749999963,26.04760826138183
17:31:16:33,2.3681335,0.29988098,11.592987,-0.25709534,0.21774292,-0.37019348,53.100586,-49.49951,-262.35046,11.836187412260632,0.5005528999959469,272.2088124693892,44.43493749999962,26.047608327669888
17:31:16:34,2.6362915,0.21609497,11.4253845,-0.104766846,0.26675415,-0.3552704,53.325653,-48.89984,-262.5,11.727580350689216,0.45645473563012817,272.28936033825823,44.43493749999962,26.047608393957944
17:31:16:35,2.8445892,0.14904785,10.862747,0.06460571,0.30403137,-0.35421753,53.55072,-48.30017,-262.64954,11.23001226020503,0.4712526183141924,272.3699082071272,44.43493749999961,26.047608460246
17:31:16:36,2.9499207,0.19213867,10.022385,0.20523071,0.29231262,-0.38084412,54.00034566666667,-48.650105333333336,-262.8499366666667,10.449265548019289,0.5221192927645395,272.7149623976453,44.43493749999961,26.04760852653406
17:31:16:37,2.9307709,0.20651245,9.524399,0.242507935,0.24864196500000002,-0.41120148,54.44997133333333,-49.00004066666666,-263.0503333333333,9.967258488245042,0.5418029378700128,273.0600165881634,44.434937499999606,26.047608592822115
17:31:16:38,2.6793823,0.29270935,8.00647,0.27978516,0.20497131,-0.44155884,54.899597,-49.349976,-263.25073,8.447977872487044,0.561486582975486,273.40507077868153,44.434937499999606,26.047608659110175
17:31:16:39,2.401657,0.34059143,7.4007416,0.19670105,0.1293335,-0.45755005,55.9494,-47.850037,-262.8006,7.788127830089142,0.5145585540522624,272.91778388668877,44.4349374999996,26.04760872539823
17:31:16:40,2.1119537,0.457901,7.111038,0.061416626,0.06222534,-0.4543457,55.5747975,-48.3749385,-262.05062999999996,7.43215198944348,0.4626813266124207,272.21261269944307,44.4349374999996,26.047608791686287
17:31:16:41,1.9754791,0.5345154,7.328903,-0.083465576,-0.021942139,-0.4309082,55.200195,-48.89984,-261.30066,7.609273524508301,0.43946539871547013,271.5074415121973,44.43493749999959,26.047608857974346
17:31:16:42,1.9850616,0.61112976,7.846054,-0.19744873,-0.08691406,-0.40534973,55.5747975,-48.89984,-261.15036,8.116311508947165,0.4591823803407198,271.43953526188,44.43493749999959,26.047608924262402
17:31:16:43,2.116745,0.63746643,8.312927,-0.25709534,-0.118881226,-0.38298035,55.9494,-48.89984,-261.00006,8.601844462191288,0.47634515661555876,271.3716290115627,44.434937499999585,26.047608990550458
17:31:16:44,2.2603912,0.65901184,8.71994,-0.26776123,-0.12846375,-0.37231445,56.174468,-49.275206999999995,-261.37466500000005,9.03222113247332,0.47625314805676394,271.84635165318474,44.434937499999585,26.047609056838517
17:31:16:45,2.3465881,0.81703186,8.911484,-0.25816345,-0.13485718,-0.37338257,56.399536,-49.650574,-261.74927,9.251408749675514,0.473549753978671,272.3210742948068,44.43493749999958,26.047609123126573
17:31:16:46,2.33461,1.0157471,8.8181,-0.2102356,-0.15509033,-0.39682007,55.799865499999996,-50.025177,-262.274935,9.178291433227558,0.47509808031781586,272.77253763825195,44.43493749999958,26.04760918941463
17:31:16:47,2.310669,1.2455902,8.545166,-0.20596313,-0.17959595,-0.42878723,55.200195,-50.39978,-262.8006,8.939270000478396,0.5084623926967189,273.2240009816971,44.43493749999957,26.04760925570269
17:31:16:48,2.195755,1.4131927,8.447006,-0.23899841,-0.20303345,-0.45755005,55.4252625,-49.2752075,-262.8006,8.841400567296693,0.5547025059042306,273.0667532849269,44.43493749999957,26.047609321990745
17:31:16:49,2.061676,1.4802246,8.497284,-0.30078125,-0.1998291,-0.4809723,55.65033,-48.150635,-262.8006,8.868224634732544,0.6014444138286285,272.90950558815666,44.43493749999956,26.0476093882788
17:31:16:50,1.8126831,1.4538879,8.676849,-0.36895752,-0.18598938,-0.4958954,55.799865,-48.9006045,-262.6503,8.982612015198754,0.6454718807031757,272.9298099097373,44.43493749999956,26.04760945456686
17:31:16:51,1.4990387,1.4275513,9.047943,-0.43180847,-0.17745972,-0.5012207,55.9494,-49.650574,-262.5,9.281718174426457,0.6849618216329354,272.95011423131785,44.434937499999556,26.047609520854916
17:31:16:52,1.2955322,1.3365784,9.445389,-0.4616394,-0.18385315,-0.49057007,55.874633,-48.300171,-262.725065,9.627056604274456,0.698263496093765,272.9124755791148,44.434937499999556,26.047609587142972
17:31:16:53,1.1806183,1.204895,9.890701,-0.4509735,-0.16041565,-0.47032166,55.799866,-46.949768,-262.95013,10.03352369821893,0.6710534571346221,272.87483692691177,44.43493749999955,26.04760965343103
17:31:16:54,1.156662,1.1210938,10.170822,-0.40197754,-0.11248779,-0.44795227,55.874633,-47.024536,-263.10042999999996,10.297588962777958,0.6122913373237356,273.0478377615253,44.43493749999955,26.047609719719087
17:31:16:55,1.0752716,1.0947571,10.132523,-0.3252716,-0.05921936,-0.43304443,55.9494,-47.099304,-263.25073,10.2480595464359,0.5448266005982036,273.2208385961388,44.43493749999954,26.047609786007143
17:31:16:56,0.98428345,1.1091309,9.907471,-0.24111938,-0.007019043,-0.4234619,56.999968499999994,-47.549438499999994,-263.10042999999996,10.017832444152761,0.4873477230149232,273.3735308460921,44.43493749999954,26.047609852295203
17:31:16:57,0.85739136,1.1450348,9.517212,-0.17933655,0.02067566,-0.42132568,58.050537,-47.999573,-262.95013,9.624112888487836,0.4583714756720803,273.5262230960454,44.434937499999535,26.04760991858326
17:31:16:58,0.7041626,1.1785583,9.184418,-0.15377808,0.027069092,-0.41812134,58.150228,-47.399902,-262.84993333333335,9.28646211603007,0.4463248688943811,273.3477320689845,44.434937499999535,26.047609984871315
17:31:16:59,0.5748749,1.2575684,8.875565,-0.16229248,0.02281189,-0.4021454,58.249919,-46.800231000000004,-262.74973666666665,8.982628429393792,0.4342581653015663,273.16924104192367,44.43493749999953,26.047610051159374
17:31:16:60,0.43362427,1.3126373,8.602631,-0.20170593,-0.00062561035,-0.38084412,58.34961,-46.20056,-262.64954,8.712996431254023,0.4309616193166734,272.9907500148628,44.43493749999953,26.04761011744743
17:31:16:61,0.24447632,1.4012146,8.717545,-0.26029968,-0.050689697,-0.36061096,58.2000735,-46.350097000000005,-262.79983500000003,8.832822983243743,0.44762219925085905,273.12887353098085,44.43493749999952,26.04761018373549
